FrameTimeMillis,MemoryUsageBytes,Technique
5.8009,1637416,CullingDebugWorld
5.8444,1637896,CullingDebugWorld
5.2585,1638376,CullingDebugWorld
5.7199,1638856,CullingDebugWorld
5.7459,1639496,CullingDebugWorld
5.6955,1639976,CullingDebugWorld
6.1658,1640456,CullingDebugWorld
5.3544,1641096,CullingDebugWorld
5.9166,1641576,CullingDebugWorld
5.8374,1642056,CullingDebugWorld
5.2482,1642536,CullingDebugWorld
5.3171,1642288,CullingDebugWorld
5.9581,1642768,CullingDebugWorld
5.0774,1643248,CullingDebugWorld
4.9629,1643728,CullingDebugWorld
6.397,1644112,CullingDebugWorld
6.1874,1644592,CullingDebugWorld
5.3776,1645072,CullingDebugWorld
5.3855,1645552,CullingDebugWorld
5.5027,1646032,CullingDebugWorld
5.2937,1646512,CullingDebugWorld
5.9367,1646992,CullingDebugWorld
4.9827,1646880,CullingDebugWorld
5.72,1647360,CullingDebugWorld
5.3784,1647840,CullingDebugWorld
5.0282,1648320,CullingDebugWorld
5.1507,1648576,CullingDebugWorld
6.2977,1649056,CullingDebugWorld
5.3595,1649536,CullingDebugWorld
5.009,1650176,CullingDebugWorld
5.8547,1650656,CullingDebugWorld
4.9295,1651136,CullingDebugWorld
5.9333,1651616,CullingDebugWorld
5.2714,1652256,CullingDebugWorld
5.5596,1652736,CullingDebugWorld
5.0641,1653216,CullingDebugWorld
6.6417,1653696,CullingDebugWorld
5.4325,1654176,CullingDebugWorld
5.2605,1654656,CullingDebugWorld
5.0629,1655136,CullingDebugWorld
5.4762,1655520,CullingDebugWorld
5.4953,1656000,CullingDebugWorld
5.3556,1656480,CullingDebugWorld
4.6411,1656960,CullingDebugWorld
5.5461,1657440,CullingDebugWorld
5.8527,1657920,CullingDebugWorld
4.8548,1658400,CullingDebugWorld
5.2144,1658880,CullingDebugWorld
5.0734,1659360,CullingDebugWorld
5.6318,1659840,CullingDebugWorld
5.4125,1660320,CullingDebugWorld
5.643,1660576,CullingDebugWorld
