FrameTimeMillis,MemoryUsageBytes,Technique
54.3978,897933544,NaiveDebugWorld
49.5134,897934344,NaiveDebugWorld
50.6585,897934728,NaiveDebugWorld
52.142,897935144,NaiveDebugWorld
50.6195,897935784,NaiveDebugWorld
51.1613,897936168,NaiveDebugWorld
58.7274,897936744,NaiveDebugWorld
50.2745,897937128,NaiveDebugWorld
52.0903,897937384,NaiveDebugWorld
52.8752,897938184,NaiveDebugWorld
49.5697,897938568,NaiveDebugWorld
52.1538,897938984,NaiveDebugWorld
51.9052,897939624,NaiveDebugWorld
50.2954,897940008,NaiveDebugWorld
47.8477,897940424,NaiveDebugWorld
47.4501,897941064,NaiveDebugWorld
46.6567,897941448,NaiveDebugWorld
46.0768,897941864,NaiveDebugWorld
47.0921,897942504,NaiveDebugWorld
49.497,897942888,NaiveDebugWorld
46.5986,897943304,NaiveDebugWorld
48.0597,897943848,NaiveDebugWorld
43.1247,897944328,NaiveDebugWorld
46.9177,897944744,NaiveDebugWorld
47.7676,897945288,NaiveDebugWorld
49.7081,897945768,NaiveDebugWorld
38.827,897946184,NaiveDebugWorld
40.0987,897946824,NaiveDebugWorld
43.4222,897947208,NaiveDebugWorld
41.5099,897947464,NaiveDebugWorld
42.5759,897948264,NaiveDebugWorld
45.0899,897948648,NaiveDebugWorld
42.3906,897948904,NaiveDebugWorld
39.6092,897949704,NaiveDebugWorld
42.687,897950088,NaiveDebugWorld
41.9415,897950568,NaiveDebugWorld
43.7383,897950984,NaiveDebugWorld
41.0486,897951624,NaiveDebugWorld
42.5686,897952008,NaiveDebugWorld
42.463,897952264,NaiveDebugWorld
44.1151,897953064,NaiveDebugWorld
41.1328,897953448,NaiveDebugWorld
43.2879,897953704,NaiveDebugWorld
41.7902,897954504,NaiveDebugWorld
42.7709,897954888,NaiveDebugWorld
41.7652,897955368,NaiveDebugWorld
42.1407,897955784,NaiveDebugWorld
42.6343,897956424,NaiveDebugWorld
43.5899,897956808,NaiveDebugWorld
41.2872,897957224,NaiveDebugWorld
44.0056,897957864,NaiveDebugWorld
40.3469,897958248,NaiveDebugWorld
38.6676,897958504,NaiveDebugWorld
36.6485,897959304,NaiveDebugWorld
39.5111,897959688,NaiveDebugWorld
37.6976,897960168,NaiveDebugWorld
44.5199,897960584,NaiveDebugWorld
31.9762,897961224,NaiveDebugWorld
37.8233,897961608,NaiveDebugWorld
37.5567,897962088,NaiveDebugWorld
35.5381,897962504,NaiveDebugWorld
33.1956,897963144,NaiveDebugWorld
33.2687,897963528,NaiveDebugWorld
34.2495,897964008,NaiveDebugWorld
31.4315,897964424,NaiveDebugWorld
30.7863,897965064,NaiveDebugWorld
30.2428,897965448,NaiveDebugWorld
27.8075,897965928,NaiveDebugWorld
29.3929,897966408,NaiveDebugWorld
31.3909,897966824,NaiveDebugWorld
29.3086,897967464,NaiveDebugWorld
4.9652,0,CullingDebugWorld
5.144,504,CullingDebugWorld
5.2951,984,CullingDebugWorld
5.4437,1464,CullingDebugWorld
4.9527,1944,CullingDebugWorld
5.5051,2584,CullingDebugWorld
7.6147,3064,CullingDebugWorld
5.9456,3544,CullingDebugWorld
5.2317,4024,CullingDebugWorld
5.6253,4504,CullingDebugWorld
4.9853,4984,CullingDebugWorld
4.8296,5464,CullingDebugWorld
5.2522,5848,CullingDebugWorld
5.3551,6328,CullingDebugWorld
5.0249,6808,CullingDebugWorld
5.2731,7288,CullingDebugWorld
5.0251,7768,CullingDebugWorld
5.4141,8248,CullingDebugWorld
5.3066,8728,CullingDebugWorld
4.7552,9208,CullingDebugWorld
5.2686,9688,CullingDebugWorld
6.1359,10168,CullingDebugWorld
5.0742,10648,CullingDebugWorld
5.3173,11128,CullingDebugWorld
5.2731,11384,CullingDebugWorld
5.8881,11864,CullingDebugWorld
5.2356,12344,CullingDebugWorld
5.3078,12984,CullingDebugWorld
5.4983,13464,CullingDebugWorld
4.9115,13944,CullingDebugWorld
4.8872,14424,CullingDebugWorld
5.2324,15064,CullingDebugWorld
6.1323,15544,CullingDebugWorld
5.6961,16024,CullingDebugWorld
5.5251,16504,CullingDebugWorld
4.9328,16984,CullingDebugWorld
5.7676,17464,CullingDebugWorld
5.0901,17944,CullingDebugWorld
5.3357,18328,CullingDebugWorld
5.7263,18808,CullingDebugWorld
5.7373,19288,CullingDebugWorld
5.2682,19768,CullingDebugWorld
5.3827,20248,CullingDebugWorld
5.9266,20728,CullingDebugWorld
5.3443,21208,CullingDebugWorld
5.4482,21688,CullingDebugWorld
5.5736,22168,CullingDebugWorld
5.9368,22648,CullingDebugWorld
5.2177,23128,CullingDebugWorld
5.3773,23384,CullingDebugWorld
5.4281,23864,CullingDebugWorld
5.0134,24344,CullingDebugWorld
5.1389,24824,CullingDebugWorld
5.1376,25464,CullingDebugWorld
5.4232,25944,CullingDebugWorld
5.2283,26424,CullingDebugWorld
4.9527,26904,CullingDebugWorld
5.487,27544,CullingDebugWorld
5.8915,28024,CullingDebugWorld
5.1938,28504,CullingDebugWorld
5.0792,28984,CullingDebugWorld
5.8709,29464,CullingDebugWorld
6.2893,29944,CullingDebugWorld
4.9115,30424,CullingDebugWorld
5.7241,30808,CullingDebugWorld
5.8539,31288,CullingDebugWorld
5.3453,31768,CullingDebugWorld
5.6554,32248,CullingDebugWorld
5.0915,32728,CullingDebugWorld
5.5239,33208,CullingDebugWorld
5.6615,33688,CullingDebugWorld
5.1261,34168,CullingDebugWorld
6.0423,34648,CullingDebugWorld
5.5324,35128,CullingDebugWorld
4.8786,35608,CullingDebugWorld
5.4444,35864,CullingDebugWorld
6.1099,36344,CullingDebugWorld
4.8484,36824,CullingDebugWorld
5.8313,37304,CullingDebugWorld
5.4109,37944,CullingDebugWorld
6.1405,38424,CullingDebugWorld
5.3704,38904,CullingDebugWorld
5.5899,39544,CullingDebugWorld
5.9294,40024,CullingDebugWorld
5.3054,40504,CullingDebugWorld
5.5308,40984,CullingDebugWorld
4.9285,41464,CullingDebugWorld
5.4445,41944,CullingDebugWorld
4.9698,42424,CullingDebugWorld
6.1014,42904,CullingDebugWorld
5.2767,43288,CullingDebugWorld
5.5656,43768,CullingDebugWorld
5.1526,44248,CullingDebugWorld
5.3846,44728,CullingDebugWorld
5.611,45208,CullingDebugWorld
6.0009,45688,CullingDebugWorld
5.6609,46168,CullingDebugWorld
4.9529,46648,CullingDebugWorld
5.6417,47128,CullingDebugWorld
4.8512,47608,CullingDebugWorld
12.6752,-283568,CullingDebugWorld
6.0434,-283088,CullingDebugWorld
6.4359,-282608,CullingDebugWorld
6.6054,-281968,CullingDebugWorld
6.3359,-281488,CullingDebugWorld
5.8859,-281008,CullingDebugWorld
5.4075,-280368,CullingDebugWorld
5.8291,-279888,CullingDebugWorld
5.1172,-279408,CullingDebugWorld
5.213,-278928,CullingDebugWorld
5.1108,-278448,CullingDebugWorld
6.2989,-277968,CullingDebugWorld
5.4093,-277488,CullingDebugWorld
5.1153,-277104,CullingDebugWorld
5.6644,-276624,CullingDebugWorld
5.6859,-276144,CullingDebugWorld
5.0033,-275664,CullingDebugWorld
5.5728,-275184,CullingDebugWorld
5.5423,-274704,CullingDebugWorld
5.3096,-274224,CullingDebugWorld
5.4558,-273744,CullingDebugWorld
5.3546,-273264,CullingDebugWorld
5.522,-272784,CullingDebugWorld
5.498,-272304,CullingDebugWorld
5.4696,-272048,CullingDebugWorld
5.7712,-271568,CullingDebugWorld
5.6947,-271088,CullingDebugWorld
5.214,-270608,CullingDebugWorld
5.3184,-269968,CullingDebugWorld
6.2623,-269488,CullingDebugWorld
5.3496,-269008,CullingDebugWorld
5.2021,-268368,CullingDebugWorld
5.9412,-267888,CullingDebugWorld
5.512,-267408,CullingDebugWorld
5.2276,-266928,CullingDebugWorld
5.6,-266448,CullingDebugWorld
6.1412,-265968,CullingDebugWorld
5.269,-265488,CullingDebugWorld
5.6867,-265008,CullingDebugWorld
4.8589,-264624,CullingDebugWorld
5.6643,-264144,CullingDebugWorld
4.9748,-263664,CullingDebugWorld
5.1433,-263184,CullingDebugWorld
5.7652,-262704,CullingDebugWorld
4.9627,-262224,CullingDebugWorld
5.1217,-261744,CullingDebugWorld
5.0063,-261264,CullingDebugWorld
5.2161,-260784,CullingDebugWorld
5.624,-260304,CullingDebugWorld
5.1664,-259824,CullingDebugWorld
5.0747,-259568,CullingDebugWorld
5.4599,-259088,CullingDebugWorld
5.311,-258608,CullingDebugWorld
5.1993,-258128,CullingDebugWorld
5.1396,-257488,CullingDebugWorld
5.4012,-257008,CullingDebugWorld
4.8503,-256528,CullingDebugWorld
5.4675,-256048,CullingDebugWorld
5.0715,-255408,CullingDebugWorld
5.7655,-254928,CullingDebugWorld
5.2994,-254448,CullingDebugWorld
5.3239,-253968,CullingDebugWorld
5.3129,-253488,CullingDebugWorld
5.2771,-253008,CullingDebugWorld
5.34,-252528,CullingDebugWorld
5.3247,-252144,CullingDebugWorld
5.347,-251664,CullingDebugWorld
5.3592,-251184,CullingDebugWorld
5.2634,-250704,CullingDebugWorld
5.2939,-250224,CullingDebugWorld
5.9984,-249744,CullingDebugWorld
5.2231,-249264,CullingDebugWorld
5.4755,-248784,CullingDebugWorld
5.4901,-248240,CullingDebugWorld
5.3803,-247760,CullingDebugWorld
5.0254,-247280,CullingDebugWorld
5.566,-247024,CullingDebugWorld
6.3246,-246544,CullingDebugWorld
5.3146,-246064,CullingDebugWorld
5.802,-245584,CullingDebugWorld
5.2776,-224784,CullingDebugWorld
14.8542,-408,CullingDebugWorld
67.5605,167512,CullingDebugWorld
19.6681,169968,CullingDebugWorld
15.2362,395904,CullingDebugWorld
65.7666,575072,CullingDebugWorld
19.2509,579576,CullingDebugWorld
8.1367,805736,CullingDebugWorld
57.9463,808880,CullingDebugWorld
8.851701,800912,CullingDebugWorld
57.5414,967160,CullingDebugWorld
11.02,969488,CullingDebugWorld
56.1125,1134608,CullingDebugWorld
11.7716,1137032,CullingDebugWorld
7.5384,1303264,CullingDebugWorld
11.1061,1305688,CullingDebugWorld
7.4103,1304400,CullingDebugWorld
6.0678,1304880,CullingDebugWorld
5.0767,1305360,CullingDebugWorld
5.6209,1305840,CullingDebugWorld
6.0743,1306320,CullingDebugWorld
5.531,1306800,CullingDebugWorld
5.2445,1307280,CullingDebugWorld
5.2453,1307664,CullingDebugWorld
5.3033,1308144,CullingDebugWorld
4.9234,1308624,CullingDebugWorld
5.3756,1309104,CullingDebugWorld
5.3688,1309584,CullingDebugWorld
5.4589,1310064,CullingDebugWorld
5.6444,1310544,CullingDebugWorld
5.4126,1311024,CullingDebugWorld
5.0185,1311504,CullingDebugWorld
6.1498,1311984,CullingDebugWorld
5.2518,1312464,CullingDebugWorld
5.6482,1312720,CullingDebugWorld
6.3062,1313200,CullingDebugWorld
5.3373,1313680,CullingDebugWorld
5.2613,1314160,CullingDebugWorld
6.483,1314800,CullingDebugWorld
6.0032,1315280,CullingDebugWorld
5.3775,1315760,CullingDebugWorld
5.4241,1316400,CullingDebugWorld
5.6502,1316880,CullingDebugWorld
6.9876,1317360,CullingDebugWorld
5.6162,1317840,CullingDebugWorld
5.4059,1318320,CullingDebugWorld
5.1433,1318800,CullingDebugWorld
5.9203,1319280,CullingDebugWorld
7.9772,1319664,CullingDebugWorld
6.1553,1320144,CullingDebugWorld
4.8811,1320624,CullingDebugWorld
5.1825,1321104,CullingDebugWorld
6.0225,1321584,CullingDebugWorld
4.8959,1322064,CullingDebugWorld
4.9869,1322544,CullingDebugWorld
5.4175,1323024,CullingDebugWorld
5.3059,1323504,CullingDebugWorld
5.0054,1323984,CullingDebugWorld
5.4963,1324464,CullingDebugWorld
5.0705,1324720,CullingDebugWorld
5.4565,1325200,CullingDebugWorld
4.9752,1325680,CullingDebugWorld
5.5882,1326160,CullingDebugWorld
5.1969,1326800,CullingDebugWorld
5.638,1327280,CullingDebugWorld
5.1287,1327760,CullingDebugWorld
5.2797,1328400,CullingDebugWorld
5.411,1328880,CullingDebugWorld
5.7304,1329360,CullingDebugWorld
4.931,1329840,CullingDebugWorld
4.9449,1330320,CullingDebugWorld
5.6933,1330800,CullingDebugWorld
5.2616,1331280,CullingDebugWorld
5.2513,1331760,CullingDebugWorld
5.2727,1332144,CullingDebugWorld
5.4172,1332624,CullingDebugWorld
5.5619,1333104,CullingDebugWorld
5.4624,1333584,CullingDebugWorld
5.0639,1334064,CullingDebugWorld
5.6353,1334544,CullingDebugWorld
5.2125,1335024,CullingDebugWorld
5.1568,1335504,CullingDebugWorld
5.4408,1335984,CullingDebugWorld
5.6196,1336464,CullingDebugWorld
4.7955,1336944,CullingDebugWorld
5.2711,1337200,CullingDebugWorld
5.3351,1337680,CullingDebugWorld
5.2144,1338160,CullingDebugWorld
4.8072,1338640,CullingDebugWorld
5.12,1339280,CullingDebugWorld
6.2186,1339760,CullingDebugWorld
5.0739,1340240,CullingDebugWorld
5.0663,1340720,CullingDebugWorld
5.3405,1341360,CullingDebugWorld
5.5325,1341840,CullingDebugWorld
4.9521,1342320,CullingDebugWorld
5.5081,1342800,CullingDebugWorld
5.3275,1343280,CullingDebugWorld
5.6911,1343760,CullingDebugWorld
5.1681,1344240,CullingDebugWorld
5.4228,1344624,CullingDebugWorld
5.2564,1345104,CullingDebugWorld
5.4593,1345584,CullingDebugWorld
4.9371,1346064,CullingDebugWorld
5.4161,1346544,CullingDebugWorld
6.3696,1347024,CullingDebugWorld
5.4318,1347504,CullingDebugWorld
5.3873,1347984,CullingDebugWorld
5.5756,1348464,CullingDebugWorld
6.1334,1348944,CullingDebugWorld
5.3361,1349424,CullingDebugWorld
5.3231,1349680,CullingDebugWorld
5.4349,1350160,CullingDebugWorld
5.2448,1350640,CullingDebugWorld
5.3373,1351120,CullingDebugWorld
5.5991,1351760,CullingDebugWorld
5.8856,1352240,CullingDebugWorld
5.832,1352720,CullingDebugWorld
5.4613,1353360,CullingDebugWorld
5.8609,1353840,CullingDebugWorld
5.5604,1354320,CullingDebugWorld
5.0215,1354800,CullingDebugWorld
5.1078,1355280,CullingDebugWorld
6.1386,1355760,CullingDebugWorld
5.3998,1356240,CullingDebugWorld
5.7231,1356720,CullingDebugWorld
6.9398,1357104,CullingDebugWorld
9.2171,1357584,CullingDebugWorld
8.6998,1358064,CullingDebugWorld
6.39,1358544,CullingDebugWorld
5.2868,1359024,CullingDebugWorld
5.4952,1359504,CullingDebugWorld
5.5891,1359984,CullingDebugWorld
4.9386,1360464,CullingDebugWorld
5.2228,1360944,CullingDebugWorld
4.859,1361200,CullingDebugWorld
5.4521,1361680,CullingDebugWorld
5.5454,1362160,CullingDebugWorld
5.0705,1362640,CullingDebugWorld
5.1082,1363280,CullingDebugWorld
6.1549,1363760,CullingDebugWorld
4.9081,1364240,CullingDebugWorld
4.9953,1364720,CullingDebugWorld
5.2718,1365360,CullingDebugWorld
5.8206,1365840,CullingDebugWorld
4.8874,1366320,CullingDebugWorld
5.3235,1366800,CullingDebugWorld
5.6471,1367280,CullingDebugWorld
5.0937,1367760,CullingDebugWorld
4.7861,1368240,CullingDebugWorld
5.3252,1368624,CullingDebugWorld
6.2619,1369104,CullingDebugWorld
5.1969,1369584,CullingDebugWorld
5.1772,1370064,CullingDebugWorld
5.0599,1370544,CullingDebugWorld
6.0032,1371024,CullingDebugWorld
4.9755,1371504,CullingDebugWorld
5.0013,1371984,CullingDebugWorld
5.1391,1372464,CullingDebugWorld
5.8031,1372944,CullingDebugWorld
4.8924,1373424,CullingDebugWorld
5.2389,1373680,CullingDebugWorld
5.8845,1374160,CullingDebugWorld
5.0588,1374640,CullingDebugWorld
4.8102,1375120,CullingDebugWorld
5.7269,1375760,CullingDebugWorld
5.616,1376240,CullingDebugWorld
5.256,1376720,CullingDebugWorld
5.2113,1377200,CullingDebugWorld
5.6285,1377840,CullingDebugWorld
5.9774,1378320,CullingDebugWorld
5.0614,1378800,CullingDebugWorld
5.439,1379280,CullingDebugWorld
5.218,1379760,CullingDebugWorld
5.39,1380240,CullingDebugWorld
4.9676,1380720,CullingDebugWorld
5.1891,1381104,CullingDebugWorld
5.7785,1381584,CullingDebugWorld
5.503,1382064,CullingDebugWorld
5.0858,1382544,CullingDebugWorld
5.1949,1383024,CullingDebugWorld
6.171,1383504,CullingDebugWorld
4.9712,1383984,CullingDebugWorld
5.5825,1384464,CullingDebugWorld
5.1255,1384944,CullingDebugWorld
5.8464,1385424,CullingDebugWorld
5.3478,1385904,CullingDebugWorld
5.4272,1386160,CullingDebugWorld
5.4187,1386640,CullingDebugWorld
5.2884,1387120,CullingDebugWorld
5.4895,1387600,CullingDebugWorld
5.0734,1388240,CullingDebugWorld
5.633,1388720,CullingDebugWorld
6.296,1389200,CullingDebugWorld
5.2354,1389680,CullingDebugWorld
5.1894,1390320,CullingDebugWorld
5.953,1390800,CullingDebugWorld
5.0516,1391280,CullingDebugWorld
5.5647,1391760,CullingDebugWorld
5.7601,1392240,CullingDebugWorld
5.0218,1392720,CullingDebugWorld
4.8346,1393200,CullingDebugWorld
5.3807,1393584,CullingDebugWorld
5.6579,1394064,CullingDebugWorld
4.9047,1394544,CullingDebugWorld
5.4294,1395024,CullingDebugWorld
5.3076,1395504,CullingDebugWorld
5.6736,1395984,CullingDebugWorld
5.3535,1396464,CullingDebugWorld
5.9436,1396944,CullingDebugWorld
5.8211,1397424,CullingDebugWorld
5.8404,1397904,CullingDebugWorld
5.2176,1398384,CullingDebugWorld
5.3296,1398640,CullingDebugWorld
6.2178,1399120,CullingDebugWorld
5.325,1399600,CullingDebugWorld
5.4157,1400080,CullingDebugWorld
