FrameTimeMillis,MemoryUsageBytes,Technique
51.455,897942072,NaiveDebugWorld
47.7629,897942872,NaiveDebugWorld
46.5696,897943256,NaiveDebugWorld
46.278,897943512,NaiveDebugWorld
47.7651,897944312,NaiveDebugWorld
45.5291,897944696,NaiveDebugWorld
47.4575,897944952,NaiveDebugWorld
47.1953,897945752,NaiveDebugWorld
47.6009,897946136,NaiveDebugWorld
46.1445,897946392,NaiveDebugWorld
46.9813,897947192,NaiveDebugWorld
46.3446,897947576,NaiveDebugWorld
48.7272,897947832,NaiveDebugWorld
41.2462,897948632,NaiveDebugWorld
36.0867,897949016,NaiveDebugWorld
41.7058,897949496,NaiveDebugWorld
43.6702,897949912,NaiveDebugWorld
41.9927,897950552,NaiveDebugWorld
41.7075,897950936,NaiveDebugWorld
42.4393,897951192,NaiveDebugWorld
42.8728,897951992,NaiveDebugWorld
42.0399,897952376,NaiveDebugWorld
42.3451,897952632,NaiveDebugWorld
42.4623,897953432,NaiveDebugWorld
42.393,897953816,NaiveDebugWorld
42.1095,897954296,NaiveDebugWorld
42.2233,897954712,NaiveDebugWorld
42.6562,897955352,NaiveDebugWorld
42.465,897955736,NaiveDebugWorld
42.0596,897955992,NaiveDebugWorld
42.5819,897956792,NaiveDebugWorld
42.036,897957176,NaiveDebugWorld
43.6345,897957432,NaiveDebugWorld
41.2689,897958232,NaiveDebugWorld
42.8695,897958616,NaiveDebugWorld
41.8084,897959096,NaiveDebugWorld
43.2321,897959512,NaiveDebugWorld
49.7609,897960056,NaiveDebugWorld
37.8312,897960536,NaiveDebugWorld
36.6608,897960952,NaiveDebugWorld
40.1607,897961592,NaiveDebugWorld
39.8442,897961976,NaiveDebugWorld
38.4086,897962456,NaiveDebugWorld
34.7497,897962872,NaiveDebugWorld
40.1268,897963512,NaiveDebugWorld
36.3293,897963896,NaiveDebugWorld
37.4862,897964152,NaiveDebugWorld
33.5767,897964952,NaiveDebugWorld
33.7853,897965432,NaiveDebugWorld
36.7168,897965816,NaiveDebugWorld
35.4876,897966072,NaiveDebugWorld
28.8337,897966712,NaiveDebugWorld
25.6163,897967352,NaiveDebugWorld
28.4243,897967736,NaiveDebugWorld
30.0061,897968216,NaiveDebugWorld
30.2676,897968472,NaiveDebugWorld
28.5422,897969112,NaiveDebugWorld
29.8172,897969752,NaiveDebugWorld
4.7065,0,CullingDebugWorld
5.6827,312,CullingDebugWorld
4.6911,792,CullingDebugWorld
4.9529,1272,CullingDebugWorld
4.6467,1944,CullingDebugWorld
6.1649,2424,CullingDebugWorld
4.8645,2904,CullingDebugWorld
6.3286,3544,CullingDebugWorld
8.8503,4024,CullingDebugWorld
6.3687,4504,CullingDebugWorld
5.2175,4984,CullingDebugWorld
5.5518,5464,CullingDebugWorld
5.1335,5944,CullingDebugWorld
5.3777,6424,CullingDebugWorld
4.7699,6808,CullingDebugWorld
5.6904,7288,CullingDebugWorld
5.5737,7768,CullingDebugWorld
5.289,8248,CullingDebugWorld
5.016,8728,CullingDebugWorld
5.6322,9208,CullingDebugWorld
4.9021,9688,CullingDebugWorld
5.169,10168,CullingDebugWorld
5.2714,10648,CullingDebugWorld
5.2666,11128,CullingDebugWorld
5.0478,11608,CullingDebugWorld
5.1463,11864,CullingDebugWorld
5.5783,12344,CullingDebugWorld
4.7801,12824,CullingDebugWorld
5.0618,13304,CullingDebugWorld
5.2603,13944,CullingDebugWorld
5.4706,14424,CullingDebugWorld
4.817,14904,CullingDebugWorld
5.2742,15384,CullingDebugWorld
5.4236,16024,CullingDebugWorld
5.6155,16504,CullingDebugWorld
5.2376,16984,CullingDebugWorld
5.0806,17464,CullingDebugWorld
4.7912,17944,CullingDebugWorld
5.8822,18424,CullingDebugWorld
4.9429,18904,CullingDebugWorld
5.2349,19384,CullingDebugWorld
5.0276,19768,CullingDebugWorld
5.7264,20248,CullingDebugWorld
4.8271,20728,CullingDebugWorld
5.0864,21208,CullingDebugWorld
5.2296,21688,CullingDebugWorld
5.3797,22168,CullingDebugWorld
4.8808,22648,CullingDebugWorld
5.2759,23128,CullingDebugWorld
5.0362,23608,CullingDebugWorld
5.4317,24088,CullingDebugWorld
5.6131,24568,CullingDebugWorld
4.8769,24824,CullingDebugWorld
5.8246,25304,CullingDebugWorld
5.3065,25784,CullingDebugWorld
5.0328,26264,CullingDebugWorld
4.8891,26904,CullingDebugWorld
5.9784,27384,CullingDebugWorld
4.7924,27864,CullingDebugWorld
5.2056,28344,CullingDebugWorld
4.8983,28984,CullingDebugWorld
5.8266,29464,CullingDebugWorld
5.2093,29944,CullingDebugWorld
4.8797,30424,CullingDebugWorld
5.028,30904,CullingDebugWorld
5.5301,31384,CullingDebugWorld
4.9893,31864,CullingDebugWorld
5.3327,32344,CullingDebugWorld
5.4545,32728,CullingDebugWorld
5.4435,33208,CullingDebugWorld
5.1099,33688,CullingDebugWorld
5.0167,34168,CullingDebugWorld
5.5642,34648,CullingDebugWorld
6.516,35128,CullingDebugWorld
5.9389,35608,CullingDebugWorld
4.8108,36088,CullingDebugWorld
5.6514,36568,CullingDebugWorld
4.8481,37048,CullingDebugWorld
5.0475,37528,CullingDebugWorld
4.9704,37784,CullingDebugWorld
5.6958,38264,CullingDebugWorld
4.8835,38744,CullingDebugWorld
4.8768,39224,CullingDebugWorld
5.3097,39864,CullingDebugWorld
5.4996,40344,CullingDebugWorld
4.916,40824,CullingDebugWorld
5.5681,41464,CullingDebugWorld
5.4454,41944,CullingDebugWorld
4.9028,42424,CullingDebugWorld
5.6228,42904,CullingDebugWorld
5.1027,43384,CullingDebugWorld
5.9269,43864,CullingDebugWorld
5.2739,44344,CullingDebugWorld
5.375,44824,CullingDebugWorld
5.1974,45208,CullingDebugWorld
6.3654,45688,CullingDebugWorld
5.0139,46168,CullingDebugWorld
4.9526,46648,CullingDebugWorld
5.6073,47128,CullingDebugWorld
7.1461,47608,CullingDebugWorld
6.5001,48088,CullingDebugWorld
6.7007,48568,CullingDebugWorld
6.7978,49048,CullingDebugWorld
7.0465,49528,CullingDebugWorld
6.5917,49784,CullingDebugWorld
8.4549,50264,CullingDebugWorld
6.1835,50904,CullingDebugWorld
7.3198,51384,CullingDebugWorld
5.7902,51864,CullingDebugWorld
4.9879,52344,CullingDebugWorld
13.9312,-278320,CullingDebugWorld
5.518,-277840,CullingDebugWorld
4.992,-277360,CullingDebugWorld
5.5844,-276880,CullingDebugWorld
4.9245,-276400,CullingDebugWorld
5.2817,-275920,CullingDebugWorld
5.1287,-275536,CullingDebugWorld
